bill_id,date,chamber,sequence,action
1893400,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893400,2025-03-03,Assembly,3,"Referred to Com. on E.S & T.M."
1893400,2025-03-03,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on E.S & T.M. Read second time and amended."
1893400,2025-03-04,Assembly,5,"Re-referred to Com. on E.S & T.M."
1893400,2025-03-24,Assembly,6,"From committee chair, with author's amendments: Amend, and re-refer to Com. on E.S & T.M. Read second time and amended."
1893400,2025-03-25,Assembly,7,"Re-referred to Com. on E.S & T.M."
1893400,2025-03-26,Assembly,8,"From committee: Do pass. (Ayes 5. Noes 1.) (March 25)."
1893400,2025-03-27,Assembly,9,"Read second time. Ordered to third reading."
1893401,2024-12-02,Assembly,1,"Read first time. To print."
1893401,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893401,2025-02-03,Assembly,3,"Referred to Com. on U. & E."
1893401,2025-02-26,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on U. & E. Read second time and amended."
1893401,2025-02-27,Assembly,5,"Re-referred to Com. on U. & E."
1893401,2025-03-27,Assembly,6,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 18. Noes 0.) (March 26)."
1893401,2025-03-28,Assembly,7,"Read second time and amended."
1893401,2025-04-01,Assembly,8,"Re-referred to Com. on APPR."
1893402,2024-12-02,Assembly,1,"Read first time. To print."
1893402,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893402,2025-02-24,Assembly,3,"Referred to Com. on JUD."
1893402,2025-02-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on JUD. Read second time and amended."
1893402,2025-02-25,Assembly,5,"Re-referred to Com. on JUD."
1893403,2024-12-02,Assembly,1,"Read first time. To print."
1893403,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893403,2025-03-24,Assembly,3,"Referred to Com. on PUB. S."
1893403,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1893403,2025-03-25,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1893403,2025-03-25,Assembly,6,"Re-referred to Com. on PUB. S."
1893403,2025-03-27,Assembly,7,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1893403,2025-03-28,Assembly,8,"Re-referred to Com. on PUB. S."
1893404,2024-12-02,Assembly,1,"Read first time. To print."
1893404,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893404,2025-02-18,Assembly,3,"Referred to Coms. on Higher ED. and JUD."
1893405,2024-12-02,Assembly,1,"Read first time. To print."
1893405,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893405,2025-02-03,Assembly,3,"Referred to Com. on B. & P."
1893405,2025-03-18,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on B. & P. Read second time and amended."
1893405,2025-03-19,Assembly,5,"Re-referred to Com. on B. & P."
1893406,2024-12-02,Assembly,1,"Read first time. To print."
1893406,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893406,2025-02-03,Assembly,3,"Referred to Com. on Higher ED."
1893407,2024-12-02,Assembly,1,"Read first time. To print."
1893407,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893407,2025-01-29,Assembly,3,"Introduced measure version corrected."
1893408,2024-12-02,Assembly,1,"Read first time. To print."
1893408,2024-12-03,Assembly,2,"From printer. May be heard in committee January 2."
1893409,2024-12-02,Assembly,1,"Introduced. To print."
1893409,2024-12-03,Assembly,2,"From printer."
1893409,2025-02-03,Assembly,3,"Referred to Com. on RLS."
1893410,2024-12-02,Assembly,1,"Introduced. To print."
1893410,2024-12-03,Assembly,2,"From printer."
1893410,2025-02-03,Assembly,3,"Referred to Com. on RLS."
1893410,2025-03-10,Assembly,4,"From committee: Be adopted. Ordered to Third Reading. (Ayes 9. Noes 0.) (March 10)."
1893410,2025-03-20,Assembly,5,"Coauthors revised."
1893410,2025-03-20,Assembly,6,"Adopted and to Senate."
1893410,2025-03-24,Senate,7,"In Senate. To Com. on RLS."
1893410,2025-04-02,Senate,8,"From committee: Ordered to third reading."
1893411,2024-12-02,Assembly,1,"Introduced. To print."
1893411,2024-12-03,Assembly,2,"From printer."
1893411,2025-02-03,Assembly,3,"Referred to Com. on RLS."
1893412,2024-12-02,Assembly,1,"Introduced. To print."
1893412,2024-12-03,Assembly,2,"From printer."
1893412,2025-02-03,Assembly,3,"Referred to Com. on RLS."
1893413,2024-12-02,Assembly,1,"Introduced. To print."
1893413,2024-12-03,Assembly,2,"From printer."
1893413,2025-02-03,Assembly,3,"Referred to Com. on RLS."
1893414,2024-12-02,Assembly,1,"Introduced. To print."
1893414,2024-12-03,Assembly,2,"From printer."
1893415,2024-12-02,Assembly,1,Introduced.
1893415,2024-12-02,Assembly,2,"Read. Adopted. (Ayes 58. Noes 19. Page 62.)."
1893416,2024-12-02,Assembly,1,Introduced.
1893416,2024-12-02,Assembly,2,"Read. Adopted. (Ayes 78. Noes 0. Page 63.)."
1893417,2024-12-02,Assembly,1,Introduced.
1893417,2024-12-02,Assembly,2,"Read. Adopted. (Ayes 77. Noes 0. Page 65.)."
1893418,2024-12-02,Assembly,1,Introduced.
1893418,2024-12-02,Assembly,2,Read.
1893418,2024-12-02,Assembly,3,"Motion to lay measure on the table by Assemblymember Aguiar-Curry."
1893418,2024-12-02,Assembly,4,"Motion carried. (Ayes 58. Noes 19. Page 14.)."
1893419,2024-12-02,Assembly,1,Introduced.
1893420,2024-12-02,Assembly,1,Introduced.
1893420,2025-01-23,Assembly,2,"Referred to Com. on RLS."
1893420,2025-01-23,Assembly,3,"From committee: Be adopted. To Consent Calendar. (Ayes 10. Noes 0.) (January 23)."
1893420,2025-01-30,Assembly,4,"Coauthors revised."
1893420,2025-01-30,Assembly,5,"Read. Adopted. (Ayes 69. Noes 0. Page 266.)."
1893421,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893421,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893421,2024-12-03,Senate,3,"(Corrected December 12.)"
1893421,2025-01-29,Senate,4,"Referred to Coms. on REV. & TAX. and M. & V.A."
1893421,2025-02-20,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on REV. & TAX."
1893421,2025-02-26,Senate,6,"Set for hearing March 12."
1893421,2025-03-12,Senate,7,"From committee: Do pass and re-refer to Com. on M. & V.A. (Ayes 5. Noes 0.) (March 12). Re-referred to Com. on M. & V.A."
1893421,2025-03-28,Senate,8,"Set for hearing April 28."
1893422,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893422,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893422,2025-01-29,Senate,3,"Referred to Com. on TRANS."
1893422,2025-02-13,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1893422,2025-03-11,Senate,5,"Set for hearing March 25."
1893422,2025-03-13,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1893422,2025-03-26,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 3.) (March 25). Re-referred to Com. on APPR."
1893422,2025-03-28,Senate,8,"Set for hearing April 7."
1893422,2025-04-03,Senate,9,"April 7 hearing postponed by committee."
1893422,2025-04-04,Senate,10,"Set for hearing April 21."
1893423,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893423,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893423,2025-01-29,Senate,3,"Referred to Coms. on JUD. and PUB. S."
1893423,2025-03-13,Senate,4,"Set for hearing April 1."
1893423,2025-04-02,Senate,5,"From committee: Do pass and re-refer to Com. on PUB. S. (Ayes 12. Noes 0.) (April 1). Re-referred to Com. on PUB. S."
1893423,2025-04-09,Senate,6,"Set for hearing April 22."
1893423,2025-04-10,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on PUB. S."
1893424,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893424,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893424,2025-01-29,Senate,3,"Referred to Coms. on G.O. and JUD."
1893424,2025-02-25,Senate,4,"Set for hearing March 11."
1893424,2025-02-27,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on G.O."
1893424,2025-03-11,Senate,6,"From committee: Do pass as amended and re-refer to Com. on JUD. (Ayes 11. Noes 1.) (March 11)."
1893424,2025-03-11,Senate,7,"From committee: Do pass as amended and re-refer to Com. on JUD. (Ayes 11. Noes 1. Page 352.) (March 11)."
1893424,2025-03-12,Senate,8,"Read second time and amended. Re-referred to Com. on JUD."
1893424,2025-04-03,Senate,9,"Set for hearing April 22."
1893424,2025-04-10,Senate,10,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1893425,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893425,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893425,2025-01-29,Senate,3,"Referred to Coms. on E.Q. and E., U & C."
1893425,2025-02-10,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on E.Q."
1893425,2025-02-25,Senate,5,"Set for hearing March 5."
1893425,2025-02-27,Senate,6,"March 5 hearing postponed by committee."
1893425,2025-03-03,Senate,7,"Set for hearing March 19."
1893425,2025-03-19,Senate,8,"From committee: Do pass and re-refer to Com. on E., U & C. with recommendation: To consent calendar. (Ayes 8. Noes 0.) (March 19). Re-referred to Com. on E., U & C."
1893425,2025-03-24,Senate,9,"Set for hearing April 7."
1893425,2025-04-09,Senate,10,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 16. Noes 0.) (April 7)."
1893425,2025-04-10,Senate,11,"Read second time and amended. Re-referred to Com. on APPR."
1893426,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893426,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893426,2025-01-29,Senate,3,"Referred to Com. on RLS."
1893426,2025-03-24,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1893426,2025-04-02,Senate,5,"Re-referred to Coms. on E.Q. and G.O."
1893426,2025-04-03,Senate,6,"Withdrawn from committee."
1893426,2025-04-03,Senate,7,"Re-referred to Coms. on G.O. and E.Q."
1893426,2025-04-08,Senate,8,"Set for hearing April 22."
1893427,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893427,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893427,2025-01-29,Senate,3,"Referred to Com. on RLS."
1893427,2025-02-05,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1893427,2025-02-14,Senate,5,"Re-referred to Com. on PUB. S."
1893427,2025-03-07,Senate,6,"Set for hearing March 25."
1893427,2025-03-13,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on PUB. S."
1893427,2025-03-25,Senate,8,"From committee: Do pass and re-refer to Com. on RLS. (Ayes 4. Noes 1.) (March 25). Re-referred to Com. on RLS."
1893427,2025-03-26,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1893427,2025-03-27,Senate,10,"Withdrawn from committee."
1893427,2025-03-27,Senate,11,"Re-referred to Com. on APPR."
1893427,2025-04-02,Senate,12,"Set for hearing April 7."
1893427,2025-04-07,Senate,13,"April 7 hearing: Placed on APPR. suspense file."
1893428,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893428,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893428,2025-01-29,Senate,3,"Referred to Com. on RLS."
1893428,2025-03-25,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1893428,2025-04-02,Senate,5,"Re-referred to Coms. on HOUSING and HEALTH."
1893428,2025-04-04,Senate,6,"Set for hearing April 22."
1893428,2025-04-08,Senate,7,"Set for hearing April 30 in HEALTH pending receipt."
1893429,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893429,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893429,2025-01-29,Senate,3,"Referred to Coms. on REV. & TAX. and L., P.E. & R."
1893429,2025-04-04,Senate,4,"Set for hearing April 23."
1893430,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893430,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893430,2025-01-29,Senate,3,"Referred to Com. on RLS."
1893430,2025-03-03,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1893430,2025-03-12,Senate,5,"Re-referred to Com. on AGRI."
1893430,2025-03-28,Senate,6,"Set for hearing April 29."
1893431,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893431,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893431,2025-01-29,Senate,3,"Referred to Com. on PUB. S."
1893431,2025-03-07,Senate,4,"Set for hearing March 25."
1893431,2025-03-10,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on PUB. S."
1893431,2025-03-13,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on PUB. S."
1893431,2025-03-25,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0.) (March 25). Re-referred to Com. on APPR."
1893431,2025-03-28,Senate,8,"Set for hearing April 7."
1893431,2025-04-07,Senate,9,"April 7 hearing: Placed on APPR. suspense file."
1893432,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893432,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893432,2024-12-03,Senate,3,"(Corrected December 12.)"
1893432,2025-01-29,Senate,4,"Referred to Com. on E.Q."
1893432,2025-03-07,Senate,5,"Set for hearing March 19."
1893432,2025-03-12,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on E.Q."
1893432,2025-03-19,Senate,7,"March 19 set for first hearing. Failed passage in committee. (Ayes 3. Noes 2.) Reconsideration granted."
1893433,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893433,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893433,2025-01-29,Senate,3,"Referred to Coms. on L., P.E. & R. and HEALTH."
1893433,2025-03-13,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L., P.E. & R."
1893433,2025-03-18,Senate,5,"Set for hearing March 26."
